Geoname ID,Name,ASCII Name,Alternate Names,Latitude,Longitude,Population,Digital Elevation Model,Country,Coordinates
1279373,Adalaj,Adalaj,Adalaj,23.16453,72.58107,10423,70,India,"23.16453, 72.58107"
1466027,Vell?n?r,Vellanur,"Vellanur,Vell?n?r",13.15804,80.10634,6078,24,India,"13.15804, 80.10634"
6619347,Navi Mumbai,Navi Mumbai,"Marathi  Maharashtra,Navi Moembaai,Navi Mumbai,Navi Mumbaj,Nova Bombaim,Novmumbajo,bmbyy nw,na'oyi mumba'i,nabi mumba'i,nabimumbai,nabimunbai,narai mumba'i,navi mumba'i,navi mumbai,navi mumbayi,navi mumpai,nawy mwmbay,nwy mmbyy,xin meng mai,???? ??????,???? ??????,??? ??????,????? ??,???? ??????,??? ?????,??? ??????,??? ?????,?????? ???????,??? ???????,??? ?????,??? ???????,??? ??????,??? ??????,??? ?????,??????,???,?????",19.03681,73.01582,2600000,14,India,"19.03681, 73.01582"
7290413,Pitampura,Pitampura,"Pitam Pura,Pitampura,P?t?mpura",28.68964,77.13126,2000,217,India,"28.68964, 77.13126"
7302861,Ashoknagar Kalyangarh,Ashoknagar Kalyangarh,,22.86416,88.63701,111475,11,India,"22.86416, 88.63701"
8347656,Ramagundam,Ramagundam,"RMD,Ramagundam,la ma gu en da mu,ramagndm,ramagundam,ramagundam mandala,ramagundama,ramagwndam,ramakuntam,??????????,????????,??????????,???????,???????? ?????,?????????,?????????,??????????,????????,??????",18.755,79.474,235000,149,India,"18.755, 79.474"
9794300,Shahbazpur,Shahbazpur,"Shahbazpur,sahabajapura,sha?bazpwr,?????????,?????????",26.30511,87.28865,38000,65,India,"26.30511, 87.28865"
1253079,Vrind?van,Vrindavan,"Brindaban,Brind?ban,Vrindaban,Vrindavan,Vrind?ban,Vrind?van,?????????",27.58105,77.69662,60195,179,India,"27.58105, 77.69662"
1253115,Virpur,Virpur,Virpur,23.1892,73.47987,8866,107,India,"23.1892, 73.47987"
1253425,V?nsada,Vansada,"Bansda,B?nsda,Vansada,V?nsada,Wansda,W?nsda",20.75817,73.36389,12703,116,India,"20.75817, 73.36389"
1253472,Valparai,Valparai,"Valparai,V?lp?rai",10.32691,76.95116,90353,1062,India,"10.32691, 76.95116"
1253815,Umr?la,Umrala,,21.84353,71.80305,11874,27,India,"21.84353, 71.80305"
1253986,Udaipur,Udaipur,"Oodeypore,UDR,Udaipur,Udajpur,ad? pwr,awdy pwr,udaipuleu,udaipura,udaipuru,udayapur,udayapura,udayapuram,utayappur,wu dai pu,???????,???????,??? ???,????????,???? ???,????????,??????,????????,??????,???????,??????,??????,??????,?????????,???????,??????,????????,?????,???,?????",24.58584,73.71346,422784,565,India,"24.58584, 73.71346"
1254089,Tumk?r,Tumkur,"Tumakooru,Tumakuru,Tumak?ru,Tumkur,Tumk?r,tumakuru,???????",13.34136,77.1022,307359,822,India,"13.34136, 77.1022"
1254142,Tsr?r Shar?f,Tsrar Sharif,"Charar Sharif,Charar-i-Sharif,Cherar-i-Sharif,Tasrar Sharif,Tasr?r Shar?f,Tsrar Sharif,Tsr?r Shar?f",33.86319,74.76524,8036,1953,India,"33.86319, 74.76524"
1254374,Tirumak?dal Narsipur,Tirumakudal Narsipur,"Tirumakudal Narsipur,Tirumak?dal Narsipur",12.21207,76.9018,9890,654,India,"12.21207, 76.9018"
1254608,Theog,Theog,Theog,31.12155,77.35838,4191,2239,India,"31.12155, 77.35838"
1254900,T?r?pur,Tarapur,"Tarapore,Tarapur,Tarapur town,T?r?pur,T?r?pur town",19.86499,72.68426,7493,7,India,"19.86499, 72.68426"
1255449,Sun?m,Sunam,"Sunam,Sun?m",30.12883,75.79943,53647,245,India,"30.12883, 75.79943"
1255969,S?t?pur,Sitapur,"Sitapur,S?t?pur",27.56192,80.68265,164435,143,India,"27.56192, 80.68265"
1256050,Sirs?ganj,Sirsaganj,"Sirsaganj,Sirs?ganj",27.05715,78.68661,29034,165,India,"27.05715, 78.68661"
1256087,Sirhind,Sirhind,Sirhind,30.64321,76.38421,60847,270,India,"30.64321, 76.38421"
1256246,Simdega,Simdega,"Simdega,simadega,symdga,xi mu de jia,???????,??????,???????,???????,???????,???????,????",22.61523,84.50208,38732,443,India,"22.61523, 84.50208"
1256328,Sikandarpur,Sikandarpur,Sikandarpur,26.04327,84.05298,24177,69,India,"26.04327, 84.05298"
1256693,Sh?j?pur,Shajapur,"Shajapur,Sh?j?pur",23.42637,76.27775,53346,445,India,"23.42637, 76.27775"
1256718,Sh?hpur,Shahpur,,22.19526,77.90682,4302,393,India,"22.19526, 77.90682"
1257149,Sarkhej,Sarkhej,Sarkhej,22.98297,72.50196,30341,47,India,"22.98297, 72.50196"
1258128,Rish?kesh,Rishikesh,"Rikhikesh,Rishikesh,Rish?kesh,???????",30.10778,78.29255,66390,361,India,"30.10778, 78.29255"
1258652,R?mkola,Ramkola,"Ramkola,R?mkola",26.90172,83.83758,13949,90,India,"26.90172, 83.83758"
1258950,R?isinghnagar,Raisinghnagar,"Raisinghnagar,R?isinghnagar",29.53583,73.44917,29626,166,India,"29.53583, 73.44917"
1259005,Raigarh,Raigarh,"Raigarh,Raigârh,Rajgarkh,lai jia er,rayagadha,rayagara,rayjarh,???????,???? ???,???????,?????,???????,?????,?????,???",21.89764,83.3966,121278,224,India,"21.89764, 83.3966"
1259123,Putt?r,Puttur,"Puttur,Putt?r",13.44189,79.55314,30986,152,India,"13.44189, 79.55314"
1259259,Pullamb?di,Pullambadi,"Pullambadi,Pullamb?di,Pullampadi",10.9411,78.91041,10288,65,India,"10.9411, 78.91041"
1259264,Pulivendla,Pulivendla,Pulivendla,14.42139,78.22502,33615,273,India,"14.42139, 78.22502"
1259400,Poonamalle,Poonamalle,Poonamallee,13.04888,80.11488,48837,21,India,"13.04888, 80.11488"
1259630,Pinjaur,Pinjaur,Pinjaur,30.79873,76.91822,32162,558,India,"30.79873, 76.91822"
1259652,Pimpri,Pimpri,Pimpri,18.62292,73.80696,1284606,571,India,"18.62292, 73.80696"
1259795,Pharih?,Phariha,"Phariha,Pharih?",27.32166,78.47267,6380,171,India,"27.32166, 78.47267"
1259818,Phalauda,Phalauda,Phalauda,29.18824,77.82996,18545,238,India,"29.18824, 77.82996"
1260016,Pauri,Pauri,"Pauri,bao li,pa'uri,paudi,pauri,?????,?????,?????,????,?????,????,?????,??",30.15286,78.7771,26514,1532,India,"30.15286, 78.7771"
1260120,P?thri,Pathri,"Pathri,Patri,P?thri,?????",19.2588,76.43412,37648,432,India,"19.2588, 76.43412"
1260281,Parnera,Parnera,Parnera,20.56101,72.94846,11434,29,India,"20.56101, 72.94846"
1260476,P?n?pat,Panipat,"Panipat,Panipata,P?n?pat,????????",29.38747,76.96825,292808,232,India,"29.38747, 76.96825"
1261033,Orchha,Orchha,"Orachha,Orcha,Orchga,Orchha,Orchhâ,Orchkha,Orcsha,ao la qi ha,oracha,orucha,Órcsha,Ór?ha,?????,?????,????,?????,????,????,??????,????",25.35192,78.64033,8500,218,India,"25.35192, 78.64033"
1261107,Ny?mti,Nyamti,"Nyamati,Nyamti,Ny?mati,Ny?mti",14.14869,75.57641,10338,605,India,"14.14869, 75.57641"
1261110,N?zv?d,Nuzvid,"Nuzvid,N?zv?d",16.78854,80.84593,53391,112,India,"16.78854, 80.84593"
1261739,Narw?na,Narwana,"Narwana,Narwanal,Narw?na",29.59903,76.11927,55850,235,India,"29.59903, 76.11927"
1261768,Naroda,Naroda,"Naroda,Narora",23.07041,72.65702,5366,57,India,"23.07041, 72.65702"
1262252,Nagar,Nagar,"Magar,Nagar,Naggar,??????",32.13808,77.17393,2000,1693,India,"32.13808, 77.17393"
1262266,N?gamangala,Nagamangala,"Nagamangala,N?gamangala",12.81939,76.75456,16760,790,India,"12.81939, 76.75456"
1262453,Mur?dnagar,Muradnagar,"Muradnagar,Muravnagar,Mur?dnagar",28.78069,77.49865,89482,222,India,"28.78069, 77.49865"
1263010,Mirik,Mirik,Mirik,26.88817,88.19007,10109,1642,India,"26.88817, 88.19007"
1263364,Mathura,Mathura,"Madhura,Mandura,Mathura,Matkhura,Matura,Muttra,ma tu la,mathura,mato~ura,matula,matura,matwra,??????,???????,????????,??????,?????,?????,?????,?????,?????,?????,????,?????,????,?????,???,???",27.5035,77.67215,330511,181,India,"27.5035, 77.67215"
1263691,Manjhanpur,Manjhanpur,Manjhanpur,25.53046,81.37566,16939,104,India,"25.53046, 81.37566"
1263723,Manih?ri,Manihari,"Manihari,Manih?ri",25.33891,87.61998,23731,37,India,"25.33891, 87.61998"
1263900,Mandapam,Mandapam,Mandapam,9.27571,79.12362,15073,6,India,"9.27571, 79.12362"
1263968,Manali,Manali,"Manali,manali,????",13.16667,80.26667,32363,6,India,"13.16667, 80.26667"
1264041,M?ll?r,Mallur,"Mallur,M?ll?r",11.54424,78.14078,10524,279,India,"11.54424, 78.14078"
1264520,Madur?ntakam,Madurantakam,"Madurantakam,Madur?ntakam",12.51167,79.88485,29743,30,India,"12.51167, 79.88485"
1265169,L?lganj,Lalganj,,25.93182,81.70478,23728,108,India,"25.93182, 81.70478"
1265205,Lakshettipet,Lakshettipet,"Lakhsetipet,Lakshettipet",18.86667,79.21667,11162,141,India,"18.86667, 79.21667"
1265242,Lakh?mpur,Lakhimpur,"Lakhimpur,Lakh?mpur",27.94822,80.77935,140223,152,India,"27.94822, 80.77935"
1265354,Lachhmangarh S?kar,Lachhmangarh Sikar,"Lachhmangarh,Lachhmangarh Sikar,Lachhmangarh S?kar,Lachmangarh",27.82294,75.02754,48142,365,India,"27.82294, 75.02754"
1265452,Kush?lgarh,Kushalgarh,,23.19899,74.45074,10349,293,India,"23.19899, 74.45074"
1265521,Kurduv?di,Kurduvadi,"Kurduvadi,Kurduv?di",18.09339,75.41567,23131,516,India,"18.09339, 75.41567"
1265605,Kundla,Kundla,Kundla,21.34222,71.30633,76809,134,India,"21.34222, 71.30633"
1265901,Kotwa,Kotwa,Kotwa,25.0308,81.31908,13916,148,India,"25.0308, 81.31908"
1266402,Kodigenahalli,Kodigenahalli,"Kodiganballi,Kodigenahalli",13.72136,77.38629,5727,667,India,"13.72136, 77.38629"
1266509,K?ratpur,Kiratpur,"Kiratpur,K?ratpur",29.50671,78.20613,60223,256,India,"29.50671, 78.20613"
1266821,Khawhai,Khawhai,Khawhai,23.37807,93.12797,2537,1335,India,"23.37807, 93.12797"
1267154,Khajuraho Group of Monuments,Khajuraho Group of Monuments,"Conjunto de Templos de Khajuraho,HJR,Khadzuraho,Khad?uraho,Khajraho,Khajr?ho,Khajuraho,Khajurâho,Khajur?ho,Kkhadzhurakho,kajuraho,khajuraha,khajuraho,??????????,???????,???????,???????,???????",24.84809,79.93351,25662,218,India,"24.84809, 79.93351"
1267173,Khair?garh,Khairagarh,"Khairagarh,Khair?garh,Kheragarh",26.94269,77.8189,20095,171,India,"26.94269, 77.8189"
1267190,Kh?ga,Khaga,"Khaga,Kh?ga",25.77215,81.10393,13338,115,India,"25.77215, 81.10393"
1267885,K?raikkudi,Karaikkudi,"Karaikkudi,Karaikudi,K?raikkudi",10.06615,78.76784,91908,85,India,"10.06615, 78.76784"
1267919,Captainganj,Captainganj,"Captainganj,Kaptanganj,Kapt?nganj",26.9264,83.71334,12299,94,India,"26.9264, 83.71334"
1268929,Jh?si,Jhusi,"Jhusi,Jh?si,Pratishthanpur",25.43745,81.9055,16642,95,India,"25.43745, 81.9055"
1269291,Jam??,Jamui,"Jamui,Jam?i,Jam??",24.92606,86.22531,78181,88,India,"24.92606, 86.22531"
1269690,Irug?r,Irugur,"Irugur,Irug?r",11.01782,77.06285,19166,382,India,"11.01782, 77.06285"
1269771,Imph?l,Imphal,"IMF,Imphal,Imph?l,Impkhal,impal,imphala,inparu,??????,?????,??????,?????,???????,?????",24.80805,93.9442,223523,784,India,"24.80805, 93.9442"
1269810,Igatpuri,Igatpuri,"Igatpuri,Vigatpuri,Wigatpura,aygatpwry,aygt pwry,igatapuri,igatpuri,yi jia te pu li,?????????,???? ????,???????,????????,???????,????????,?????",19.69522,73.5626,35461,590,India,"19.69522, 73.5626"
1269947,Hosakote,Hosakote,Hoskote,14.27603,77.16827,11692,628,India,"14.27603, 77.16827"
1270032,Hiriy?r,Hiriyur,"Hiriyur,Hiriy?r",13.94455,76.61723,53519,607,India,"13.94455, 76.61723"
1270787,G?duv?ncheri,Guduvancheri,"Guduvancheri,G?duv?ncheri",12.84519,80.06055,30972,40,India,"12.84519, 80.06055"
1270895,Gosh?inganj,Goshainganj,"Gosainganj,Goshainganj,Gosh?inganj",26.57115,82.38091,13176,99,India,"26.57115, 82.38091"
1270926,Gorakhpur,Gorakhpur,"Gorakhpur,Gorakpura,?????????",29.44768,75.67206,1324570,218,India,"29.44768, 75.67206"
1270996,Gond? City,Gonda City,"Gonda,Gonda City,Gonda Oudh,Gond? City,?????",27.13181,81.95332,133583,113,India,"27.13181, 81.95332"
1271093,Gog?pur,Gogapur,"Gogapur,Gog?pur",23.55746,75.51665,6857,491,India,"23.55746, 75.51665"
1271675,Gang?pur,Gangapur,,26.47249,76.71744,120115,262,India,"26.47249, 76.71744"
1271789,Gajendragarh,Gajendragarh,"Gajendragad,Gajendragarh",15.73628,75.96976,29749,643,India,"15.73628, 75.96976"
1271910,Fatehpur,Fatehpur,,27.99486,74.95628,83170,329,India,"27.99486, 74.95628"
1272225,Dumraon,Dumraon,Dumraon,25.55265,84.15149,50524,76,India,"25.55265, 84.15149"
1272375,Dor?ha,Doraha,"Doraha,Dor?ha",30.79953,76.02355,23545,262,India,"30.79953, 76.02355"
1272508,Dispur,Dispur,"Dishpur,Dispur,Dispuras,di si pu er,dichapura,disapura,diseupuleu,dispur,disupuru,tispur,??????,??????,??????,??????,??????,??????,??????,??????,??????,??????,????????,????????,????????,???????,?????,????,????",26.13564,91.80069,10812,60,India,"26.13564, 91.80069"
1273083,Deoli,Deoli,"Deoli,Devli,Dioli",25.75728,75.37991,21298,339,India,"25.75728, 75.37991"
1273287,Delv?da,Delvada,"Delvada,Delv?da",20.77544,71.04646,11912,21,India,"20.77544, 71.04646"
1273491,Darbhanga,Darbhanga,"Darbanga,Darbhanga,Darbkhanga,da er bang ge a,darabhaga,darabhanga,darbanga,darbhanga,darbhanja,drbnga,????????,?????????,?????????,??????,???????,???????,??????,???????,?????????,??????,????????,????????,??????,?????",26.15216,85.89707,287150,58,India,"26.15216, 85.89707"
1273626,Daltonganj,Daltonganj,"Daltenganj,Daltongandzh,Daltonganj,Daltongganj,D?ltenganj,Medininagar,Medninagar,da er tong ge a en jie,daltanaganja,daltanaganjanagaram,???????????,?????????,??????????,???????????????,??????????,???????????,???????",24.03971,84.0658,77704,227,India,"24.03971, 84.0658"
1273687,Dohad,Dohad,"Dahod,Dohad,D?hod",22.83283,74.25986,83966,310,India,"22.83283, 74.25986"
1273923,Chun?r,Chunar,"Chunar,Chun?r",25.12776,82.8821,36459,83,India,"25.12776, 82.8821"
1273978,Chorhat,Chorhat,"Chorhat,Chorh?t,Churhat",24.42743,81.66948,14101,291,India,"24.42743, 81.66948"
1274055,Chittarkonda,Chittarkonda,"Chitrakonda,Chittarkonda",18.12533,82.1089,7260,414,India,"18.12533, 82.1089"
1274129,Chint?mani,Chintamani,"Chintamani,Chint?mani,?????????",13.40051,78.05172,71798,890,India,"13.40051, 78.05172"
1274278,Chhu?khad?n,Chhuikhadan,"Chhuikhadan,Chhu?khad?n",21.52316,80.99788,6485,338,India,"21.52316, 80.99788"
1274491,Chaup?l,Chaupal,"Chaupal,Chaup?l",30.94647,77.5884,1701,2268,India,"30.94647, 77.5884"
1274673,Ch?ndor,Chandor,"Chandor,Chandvad,Chandwar,Ch?ndor,Ch?ndvad,Ch?ndwar",20.3306,74.24467,19592,734,India,"20.3306, 74.24467"
1275097,B?ndu,Bundu,"Bundu,B?ndu",23.16095,85.59007,19467,325,India,"23.16095, 85.59007"
1275363,Bok?kh?t,Bokakhat,"Bokakhat,Bok?kh?t",26.64018,93.60052,9554,86,India,"26.64018, 93.60052"
1275646,Bil?ri,Bilari,"Bilari,Bil?ri",28.62146,78.80361,29666,198,India,"28.62146, 78.80361"
1275692,Bijbehara,Bijbehara,"Bijbehara,Bijbiara,Bijbi?ra,Vejibyor,Vejibyour,Vejiby?r,Vijeshwara",33.79378,75.107,24590,1607,India,"33.79378, 75.107"
1276067,Bhatkal,Bhatkal,Bhatkal,13.98534,74.55531,31735,12,India,"13.98534, 74.55531"
1276371,Bhabhua,Bhabhua,"Bhabhua,Bhabua",25.04049,83.60749,48641,88,India,"25.04049, 83.60749"
1276478,Bemet?ra,Bemetara,"Bemetara,Bemet?ra",21.71556,81.53423,24910,291,India,"21.71556, 81.53423"
1276627,Bedi,Bedi,"Beda,Bedi,Bedi Bandar,????",22.50143,70.04363,21327,9,India,"22.50143, 70.04363"
1277091,B?r?mati,Baramati,"Baramati,B?r?mati,????????",18.15174,74.57767,53919,552,India,"18.15174, 74.57767"
1277232,B?nsi,Bansi,"Bansi,B?nsi",27.17749,82.93442,39926,91,India,"27.17749, 82.93442"
1277776,Baihar,Baihar,Baihar,22.10133,80.54967,16168,556,India,"22.10133, 80.54967"
1277836,Bah?durganj,Bahadurganj,"Bahadurganj,Bah?durganj",26.26172,87.82443,31405,57,India,"26.26172, 87.82443"
1277940,Bagaha,Bagaha,"Bagaha,Bagaha Division",24.52898,85.06019,91383,155,India,"24.52898, 85.06019"
1278100,Ayakudi,Ayakudi,"Ayakkudi,Ayakudi,Palaiya Ayakkudi",10.44992,77.55198,24120,336,India,"10.44992, 77.55198"
1278124,Avinashi,Avinashi,"Avanashi,Avan?shi",11.19297,77.26865,24327,330,India,"11.19297, 77.26865"
1278149,Aurangabad,Aurangabad,"Aurangabad,Aurangabad - aurangabada,Aurangabad - ????????,Aurangabadas,Aurangâbâd,Aurang?b?d,IXU,a'orangabada,a'urangabada,aurangabada,aurangabada sahara,aurangabado,awrng abad,awrng?abad,awrnk abad,??????????,????? ????,????? ????,??????????,????????,???????? ???,??????????,??????????,?????????",19.87757,75.34226,1016441,588,India,"19.87757, 75.34226"
1278625,?ndippatti,Andippatti,,9.99797,77.62097,24448,291,India,"9.99797, 77.62097"
1278897,Amarpur,Amarpur,Amarpur,23.5257,91.65879,11906,42,India,"23.5257, 91.65879"
1279154,Ajra,Ajra,Ajra,16.11601,74.21097,15864,661,India,"16.11601, 74.21097"
1279159,Ajmer,Ajmer,"Acmer,Adzhmer,Adzmer,Adzmera,Adzmeras,Adzsmir,Ad?mer,Adžmera,Adžmeras,Adžmér,Agmer,Ajmer,Ajmer City,A?mer,KQH,a jie mei er,ajamera,ajamira,ajimeleu,ajmer,ajmeri,ajmir,ajmyr,ajumeru,Ádzsmír,??????,?????,?????,?????,?????,?????,?????,?????,?????,?????,?????,???????,???????,???????,??????,??????,??????,????,????",26.4521,74.63867,517911,475,India,"26.4521, 74.63867"
1279227,Ahmadpur,Ahmadpur,"Ahmadpur,Ahmedpur,Rajura,R?j?ra",18.70622,76.93731,40218,526,India,"18.70622, 76.93731"
1279299,Agar,Agar,"Agar,Agar-agar,????-????",23.71177,76.01571,34532,519,India,"23.71177, 76.01571"
1348615,B?gn?n,Bagnan,,22.93338,88.13856,8494,15,India,"22.93338, 88.13856"
1431732,Jauri?n,Jaurian,,32.83255,74.57612,3952,281,India,"32.83255, 74.57612"
8593959,Dayapar,Dayapar,,23.63371,68.90192,12000,103,India,"23.63371, 68.90192"
11185528,Malkapur,Malkapur,,17.26214,74.17574,32000,579,India,"17.26214, 74.17574"
11875605,Garamur,Garamur,,26.94891,94.17205,0,77,India,"26.94891, 94.17205"
11875610,Ampati,Ampati,,25.4623,89.93325,0,30,India,"25.4623, 89.93325"
12069922,Rohini,Rohini,,28.74322,77.06778,860000,212,India,"28.74322, 77.06778"
1252756,Yeland?r,Yelandur,"Jagir,J?g?r,Yelandur,Yeland?r",12.04629,77.03034,8901,663,India,"12.04629, 77.03034"
1252773,Y?val,Yaval,,21.16772,75.69762,32881,215,India,"21.16772, 75.69762"
1252783,Y?r?da,Yarada,"Yarada,Y?r?da",17.65872,83.27419,3406,10,India,"17.65872, 83.27419"
1252840,Wokha,Wokha,Wokha,26.09717,94.25817,54010,1385,India,"26.09717, 94.25817"
1252925,Warora,Warora,Warora,20.22885,79.00277,41523,208,India,"20.22885, 79.00277"
1252948,Warangal,Warangal,"Ekasila Nagaram,Orugallu,Varangal,Varangalas,WGC,Warangal,raarangala,varangal,varangal jilla,varangala,varangala-nagaram,varankal,wa lang jia er,walang-gal,warangala,warangaru,warangl,wrnjl,????????,???????,?????,?????,??????-?????,??????,??????,?????????,??????,???????,????????,?????? ??????,??????,???????,?????,????,???",18,79.58333,557802,258,India,"18.0, 79.58333"
1253216,Vett?r,Vettur,"Vetchur,Vettoor,Vettur,Vett?r",8.71742,76.72582,37219,30,India,"8.71742, 76.72582"
1253278,Velur,Velur,"Velur,Vel?r",11.10825,78.00113,18951,136,India,"11.10825, 78.00113"
1253500,Azhikkal,Azhikkal,"Azhikal,Azhikkal,Baliapatam,Beliapatanam,Valapattanam,Valarpattanam",11.94043,75.30512,8117,1,India,"11.94043, 75.30512"
1254388,Tiruchirappalli,Tiruchirappalli,"TRZ,Tiruccirappalli,Tiruccsirapalli,Tiruccsirápalli,Tiruchchinappalli,Tiruchchin?ppalli,Tiruchchirappalli,Tiruchchir?ppalli,Tiruchi,Tiruchirapali,Tiruchirapalli,Tiruchirappalli,Tiruchirappal·li,Tirucirapali,Tiru?irapali,Tiru??iráppalli,Trichinapalli,Trichinopoli,Trichinopoly,Trichy,Trinchinopoly,di lu ji la pa li,tiluchilapalli,tiruccirappalli,tiruchiraparri,tirucirapalli,tirutchirapparri,tricimalaidurgam,trwchraply,tyrwchyrapaly,tyrwchyraply,????????????,???????????????,?????????????,?????????,???????????,????????????,?yrwchyrapaly,????????????,????????????????,?????????????,?????????????,?????????????,?????????????????,?????????????????,????????????????,?????????,???????????,??????,??????",10.8155,78.69651,775484,79,India,"10.8155, 78.69651"
1254396,T?rthahalli,Tirthahalli,"Tirthahalli,T?rthahalli",13.68835,75.24548,15422,620,India,"13.68835, 75.24548"
1254797,Tek?ri,Tekari,"Tekari,Tek?ri",24.94253,84.84265,19063,97,India,"24.94253, 84.84265"
1255349,Surendranagar,Surendranagar,"Civil Station,Surendranagar,Wadhwan,Wadhwan Camp,Wadhwan City,Wadhwan Civil Station,Wadhw?n,Wadhw?n Civil Station",22.72706,71.64856,179628,68,India,"22.72706, 71.64856"
1255654,Sri D?ngargarh,Sri Dungargarh,"Shri Dungargarh,Sri Dungargarh,Sri D?ngargarh",28.09617,74.00868,48036,262,India,"28.09617, 74.00868"
1255708,Sorbhog,Sorbhog,Sorbhog,26.48612,90.8859,7614,54,India,"26.48612, 90.8859"
1255811,Somv?rpet,Somvarpet,"Somvarpet,Somv?rpet,Somwarpett",12.59698,75.84957,7227,1133,India,"12.59698, 75.84957"
1255963,Sit?rganj,Sitarganj,"Sitarganj,Sit?rganj",28.9293,79.70436,24225,219,India,"28.9293, 79.70436"
1256259,Silvassa,Silvassa,"Selvasa,Selv?sa,Silvasa,Silvassa,cilvaca,selvasa,silabas'sa,silabhasa,silavasa,silbasa,silvasa,su~iruvu~asa,sylwasa,xi er wa sa,????????,????????,???????,??????,???????,????????,?????????,???????,???????,???????,????????,????????,???????,????????,????,???",20.27386,72.99673,27359,37,India,"20.27386, 72.99673"
1256377,Siddipet,Siddipet,"Siddipet,siddipeta,?????????",18.10483,78.84858,64562,493,India,"18.10483, 78.84858"
1257402,Sangr?r,Sangrur,"Sangrur,Sangr?r",30.24506,75.84488,88615,241,India,"30.24506, 75.84488"
1257799,Sah?war,Sahawar,"Sahawar,Sah?war",27.79603,78.83373,22201,178,India,"27.79603, 78.83373"
1258124,Risod,Risod,Risod,19.97671,76.78799,30131,542,India,"19.97671, 76.78799"
1258406,R?par,Rapar,"Rapar,R?par",23.57267,70.64718,21507,65,India,"23.57267, 70.64718"
1258669,R?mgarh,Ramgarh,"Ramgarh,R?mgarh",33.40379,74.22388,4945,1373,India,"33.40379, 74.22388"
1258993,R?ikot,Raikot,"Raikot,R?ikot",30.65,75.6,26114,238,India,"30.65, 75.6"
1259017,Raia,Raia,Raia,15.30499,73.97096,9421,18,India,"15.30499, 73.97096"
1259034,R?hatgarh,Rahatgarh,"Rahatgarh,R?hatgarh",23.78968,78.39473,27462,474,India,"23.78968, 78.39473"
1259060,Rafiganj,Rafiganj,Rafiganj,24.81757,84.63445,26228,106,India,"24.81757, 84.63445"
1259251,Pulwama,Pulwama,"Pulawom,Pulwama,blwama,bwlwama,plwama,plwam?,pwlwama,??????,???????,??????,??????,???????",33.87405,74.89955,20071,1648,India,"33.87405, 74.89955"
1259840,Petl?wad,Petlawad,"Petlawad,Petl?wad",23.01102,74.79772,13260,398,India,"23.01102, 74.79772"
1259986,Pedana,Pedana,Pedana,16.25582,81.14378,30252,13,India,"16.25582, 81.14378"
1260368,Par?sia,Parasia,"Dongar Parasia,Dongar Par?sia,Parasia,Par?sia",22.1913,78.75904,39440,781,India,"22.1913, 78.75904"
1260667,P?loncha,Paloncha,,17.60184,80.70509,75224,106,India,"17.60184, 80.70509"
1260933,Paddhari,Paddhari,Paddhari,22.43654,70.60162,9701,68,India,"22.43654, 70.60162"
